geneko	mediaws	media	addtlCpd	growth
fig|208964.1.peg.1358	KBaseMedia	ArgonneLBMedia		0
fig|208964.1.peg.1359	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.136	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.1360	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.1361	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.1362	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.1363	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.1364	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.1365	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.1366	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.1367	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.1368	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.1369	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.137	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.1370	KBaseMedia	ArgonneLBMedia		0
fig|208964.1.peg.1371	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.1372	KBaseMedia	ArgonneLBMedia		0
fig|208964.1.peg.1373	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.1374	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.1375	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.1376	KBaseMedia	ArgonneLBMedia		0
fig|208964.1.peg.1377	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.1379	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.138	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.1380	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.1381	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.1382	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.1383	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.1384	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.1385	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.1386	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.1387	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.1388	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.1389	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.139	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.1390	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.1391	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.1392	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.1393	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.1394	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.1395	KBaseMedia	ArgonneLBMedia		0
fig|208964.1.peg.1396	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.1397	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.1398	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.1399	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.14	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.140	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.1400	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.1401	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.1402	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.1403	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.1404	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.1405	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.1406	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.1407	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.1408	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.1409	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.141	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.1410	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.1411	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.1412	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.1413	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.1414	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.1415	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.1416	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.1417	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.1418	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.1419	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.142	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.1420	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.1421	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.1422	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.1423	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.1424	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.1425	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.1426	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.1427	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.1428	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.1429	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.143	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.1430	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.1431	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.1432	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.1433	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.1434	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.1435	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.1436	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.1437	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.1438	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.1439	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.144	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.1440	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.1441	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.1442	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.1443	KBaseMedia	ArgonneLBMedia		0
fig|208964.1.peg.1444	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.1445	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.1446	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.1447	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.1448	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.1449	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.145	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.1450	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.1451	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.1452	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.1453	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.1454	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.1455	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.1456	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.1457	KBaseMedia	ArgonneLBMedia		0
fig|208964.1.peg.1458	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.1459	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.146	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.1460	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.1461	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.1462	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.1463	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.1464	KBaseMedia	ArgonneLBMedia		0
fig|208964.1.peg.1465	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.1466	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.1467	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.1468	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.1469	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.147	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.1470	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.1471	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.1472	KBaseMedia	ArgonneLBMedia		0
fig|208964.1.peg.1473	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.1474	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.1475	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.1476	KBaseMedia	ArgonneLBMedia		0
fig|208964.1.peg.1477	KBaseMedia	ArgonneLBMedia		0
fig|208964.1.peg.1478	KBaseMedia	ArgonneLBMedia		0
fig|208964.1.peg.1479	KBaseMedia	ArgonneLBMedia		0
fig|208964.1.peg.148	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.1480	KBaseMedia	ArgonneLBMedia		0
fig|208964.1.peg.1482	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.1483	KBaseMedia	ArgonneLBMedia		0
fig|208964.1.peg.1484	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.1485	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.1486	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.1487	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.1488	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.1489	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.149	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.1490	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.1491	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.1492	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.1493	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.1494	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.1495	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.1496	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.1497	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.1498	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.1499	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.15	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.150	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.1501	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.1502	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.1503	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.1504	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.1505	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.1506	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.1507	KBaseMedia	ArgonneLBMedia		0
fig|208964.1.peg.1508	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.1509	KBaseMedia	ArgonneLBMedia		0
fig|208964.1.peg.151	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.1510	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.1511	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.1512	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.1513	KBaseMedia	ArgonneLBMedia		0
fig|208964.1.peg.1514	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.1515	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.1516	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.1517	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.1518	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.1519	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.152	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.1520	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.1521	KBaseMedia	ArgonneLBMedia		0
fig|208964.1.peg.1522	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.1523	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.1524	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.1525	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.1526	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.1527	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.1528	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.153	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.1530	KBaseMedia	ArgonneLBMedia		0
fig|208964.1.peg.1531	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.1532	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.1533	KBaseMedia	ArgonneLBMedia		0
fig|208964.1.peg.1534	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.1535	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.1536	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.1537	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.1538	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.1539	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.154	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.1540	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.1541	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.1542	KBaseMedia	ArgonneLBMedia		0
fig|208964.1.peg.1543	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.1544	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.1545	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.1546	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.1547	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.1548	KBaseMedia	ArgonneLBMedia		0
fig|208964.1.peg.1549	KBaseMedia	ArgonneLBMedia		0
fig|208964.1.peg.155	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.1550	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.1551	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.1552	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.1553	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.1554	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.1555	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.1556	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.1557	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.1558	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.1559	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.156	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.1560	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.1561	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.1562	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.1563	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.1564	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.1565	KBaseMedia	ArgonneLBMedia		0
fig|208964.1.peg.1566	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.1567	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.1568	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.1569	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.157	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.1570	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.1571	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.1572	KBaseMedia	ArgonneLBMedia		0
fig|208964.1.peg.1573	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.1574	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.1575	KBaseMedia	ArgonneLBMedia		0
fig|208964.1.peg.1576	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.1577	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.1578	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.1579	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.158	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.1580	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.1581	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.1582	KBaseMedia	ArgonneLBMedia		0
fig|208964.1.peg.1583	KBaseMedia	ArgonneLBMedia		0
fig|208964.1.peg.1584	KBaseMedia	ArgonneLBMedia		0
fig|208964.1.peg.1585	KBaseMedia	ArgonneLBMedia		0
fig|208964.1.peg.1586	KBaseMedia	ArgonneLBMedia		0
fig|208964.1.peg.1587	KBaseMedia	ArgonneLBMedia		0
fig|208964.1.peg.1588	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.1589	KBaseMedia	ArgonneLBMedia		0
fig|208964.1.peg.159	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.1591	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.1592	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.1593	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.1594	KBaseMedia	ArgonneLBMedia		0
fig|208964.1.peg.1595	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.1596	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.1597	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.1598	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.1599	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.16	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.160	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.1600	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.1601	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.1602	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.1603	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.1604	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.1605	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.1606	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.1607	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.1608	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.1609	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.161	KBaseMedia	ArgonneLBMedia		0
fig|208964.1.peg.1610	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.1611	KBaseMedia	ArgonneLBMedia		0
fig|208964.1.peg.1612	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.1613	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.1614	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.1615	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.1616	KBaseMedia	ArgonneLBMedia		0
fig|208964.1.peg.1617	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.1618	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.1619	KBaseMedia	ArgonneLBMedia		0
fig|208964.1.peg.162	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.1620	KBaseMedia	ArgonneLBMedia		0
fig|208964.1.peg.1621	KBaseMedia	ArgonneLBMedia		0
fig|208964.1.peg.1622	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.1623	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.1624	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.1625	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.1626	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.1627	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.1628	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.1629	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.163	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.1630	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.1631	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.1632	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.1633	KBaseMedia	ArgonneLBMedia		0
fig|208964.1.peg.1634	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.1635	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.1636	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.1637	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.1638	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.1639	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.164	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.1640	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.1641	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.1642	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.1643	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.1644	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.1645	KBaseMedia	ArgonneLBMedia		0
fig|208964.1.peg.1646	KBaseMedia	ArgonneLBMedia		0
fig|208964.1.peg.1647	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.1648	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.1649	KBaseMedia	ArgonneLBMedia		0
fig|208964.1.peg.165	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.1650	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.1651	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.1652	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.1653	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.1654	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.1655	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.1656	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.1657	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.1658	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.1659	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.166	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.1660	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.1661	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.1662	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.1663	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.1664	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.1665	KBaseMedia	ArgonneLBMedia		0
fig|208964.1.peg.1666	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.1667	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.1668	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.1669	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.167	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.1670	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.1672	KBaseMedia	ArgonneLBMedia		0
fig|208964.1.peg.1673	KBaseMedia	ArgonneLBMedia		0
fig|208964.1.peg.1675	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.1676	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.1677	KBaseMedia	ArgonneLBMedia		0
fig|208964.1.peg.1678	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.1679	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.168	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.1680	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.1681	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.1682	KBaseMedia	ArgonneLBMedia		0
fig|208964.1.peg.1683	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.1684	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.1685	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.1686	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.1687	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.1688	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.1689	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.169	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.1690	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.1691	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.1692	KBaseMedia	ArgonneLBMedia		0
fig|208964.1.peg.1693	KBaseMedia	ArgonneLBMedia		0
fig|208964.1.peg.1694	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.1695	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.1697	KBaseMedia	ArgonneLBMedia		0
fig|208964.1.peg.1698	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.1699	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.17	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.170	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.1700	KBaseMedia	ArgonneLBMedia		0
fig|208964.1.peg.1701	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.1702	KBaseMedia	ArgonneLBMedia		0
fig|208964.1.peg.1703	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.1704	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.1705	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.1706	KBaseMedia	ArgonneLBMedia		0
fig|208964.1.peg.1707	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.1708	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.1709	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.171	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.1710	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.1711	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.1712	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.1713	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.1714	KBaseMedia	ArgonneLBMedia		0
fig|208964.1.peg.1716	KBaseMedia	ArgonneLBMedia		0
fig|208964.1.peg.1717	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.1718	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.1719	KBaseMedia	ArgonneLBMedia		0
fig|208964.1.peg.172	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.1720	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.1721	KBaseMedia	ArgonneLBMedia		0
fig|208964.1.peg.1722	KBaseMedia	ArgonneLBMedia		0
fig|208964.1.peg.1723	KBaseMedia	ArgonneLBMedia		0
fig|208964.1.peg.1724	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.1725	KBaseMedia	ArgonneLBMedia		0
